cpu_load,ipc,cache_miss,temp,target_core,target_freq
97.17820827209607,2.8111867843766905,55.34295611637275,83.2557195525527,1,2
96.24472949421113,1.811862708392775,3.1856762528260085,76.1933709862843,1,2
25.178229582536417,0.5531229026511495,46.930299636000704,93.80461277658094,0,0
49.72485058923854,1.8288202769257347,92.46228178425285,76.24833852026819,0,1
30.087830981676966,2.3457721966930265,39.75918693106466,57.18661096164311,0,0
28.484049437746762,1.3379663024072521,62.492246978845635,75.4302979614391,0,0
3.6886947354532795,2.66354569423611,77.98186756231435,94.96483936711614,0,0
60.956433397989684,2.0163122694006206,78.39252791418876,76.15922236656432,0,1
50.26790232288615,2.717896971209767,51.92800823952714,79.50928813872068,1,1
5.147875124998935,1.945814871492544,85.79519454023364,90.99372598736686,0,0
27.864646423661142,0.5676063216135079,39.137809336374694,37.387331985259415,0,0
90.82658859666537,1.0671367910945295,88.86932147847983,75.81097907410225,0,1
23.95618906669724,0.7650258551068794,24.02271663955453,85.30238726788419,0,0
14.48948720912231,2.7447141936072144,28.021640699057105,92.03460901435804,0,0
48.9452760277563,2.3291201884049513,5.31206241990011,43.71300383126046,1,1
98.56504541106007,2.093915432948017,79.55818365422829,62.755385502075875,0,1
24.20552715115004,1.0427056949685407,41.70552362327056,74.23606509689131,0,0
67.21355474058785,0.7153253617405979,22.911661391139905,46.085402417586934,1,1
76.16196153287176,2.318063046368953,23.179027761657967,69.03073611126781,1,2
23.763754399239968,1.527642248461423,90.13999412292331,46.74262086236996,0,1
72.82163486118596,0.8322107460217616,83.3916600461037,51.67470633455707,0,1
36.77831327192532,1.92654153886277,55.35308853571833,58.69871527320623,0,0
63.23058305935795,0.31293478598766555,61.61108004157211,64.39735641852685,1,1
63.35297107608947,1.1132767115591098,47.4325570550291,59.208781655634795,1,1
53.57746840747585,1.5119595848551768,39.16665428788089,62.0577087862154,1,1
9.02897700544083,0.6142833355063364,91.54768812183315,49.40826915873902,0,1
83.5302495589238,2.9570325372543507,12.561270352030206,40.33273111147099,1,2
32.07800649717358,0.78547262085092,41.8446789716228,33.07774852624456,0,0
18.651851039985424,0.5649887641211435,34.45619079878753,42.7386169619584,0,0
4.077514155476392,0.7698976468833099,49.81507202511484,67.82633669787589,0,0
59.08929431882418,2.3533711728472277,45.76318745451751,81.0975041072036,1,1
67.75643618422824,1.3914158459611596,51.88895316510814,41.00109383378815,1,1
1.6587828927856152,1.7831646313071063,13.99189772269941,37.05609825522215,0,0
51.2093058299281,0.2588256395618101,51.31415015132771,78.70387343570127,1,1
22.649577519793795,0.29640766400528074,24.241881388721087,49.83529148492383,0,0
64.51727904094498,1.4483115395156452,18.433134898819127,91.84746354977791,0,0
17.436642900499145,2.486634680964546,6.483421878619122,76.43066808967424,0,0
69.09377381024659,2.678668860381183,76.26525587561409,51.239143070797006,0,1
38.67353463005374,0.44277838926779256,42.744192085655996,48.82027860659082,0,0
93.67299887367345,1.7074166858828637,62.66436833117584,64.04039510763508,1,2
13.752094414599325,2.7570431215819573,72.75933433047433,35.144403438083614,0,1
34.10663510502585,1.2863237123140816,67.93166653135535,37.64897332194443,0,0
11.347352124058908,2.522784327999432,47.05007190896823,41.43076228555251,0,0
92.46936182785628,0.5743478323184213,38.789852895172984,80.35703356479641,1,1
87.7339353380981,2.8191045710698366,37.595990964066374,63.40072835249296,1,2
25.79416277151556,2.3039852890876475,64.00487969300563,30.68686298033879,0,0
65.99840460341791,2.8357362998033246,49.47943549418734,73.77857428568709,1,1
81.72222002012158,2.094528253947018,84.91322479885106,57.53986161293231,0,1
55.52008115994623,1.2175310095983956,87.47019843267121,63.205403722646864,0,1
52.965057835600646,2.826907283069223,17.056037800651847,43.91755582184081,1,1
24.18522909004517,0.9715869736656997,13.623365154572564,65.86584484561673,0,0
9.310276780589922,1.130083061772851,63.04009260359995,93.64496058384677,0,0
89.72157579533267,2.162263570404873,30.12257480622794,34.773904915374494,1,2
90.04180571633304,2.3428856386710817,1.857071876509886,48.45463097818799,1,2
63.31014572732679,2.802329754777631,88.86426693629551,45.79484353595394,0,1
33.90297910487007,0.7734467453573866,22.690076724380827,46.15570519882667,0,0
34.92095746126609,2.4343944986138273,92.92806516858091,54.615913241749524,0,1
72.59556788702393,2.267928949511498,71.74344508782536,83.1771360083709,0,1
89.71102599525771,0.378624757510074,76.26534899114843,89.33581484768519,0,0
88.70864242651173,1.2842247953885793,20.14614957931604,43.14398068483327,1,1
77.98755458576238,0.9917432797682759,23.419442561681294,65.29174596662733,1,1
64.20316461542878,1.052573188191285,52.12677538240658,71.39843319075622,1,1
8.413996499504883,2.9522512627531623,17.209985264986216,63.91878583364992,0,0
16.162871409461378,1.999776757743798,30.543169268303227,58.21496562279977,0,0
89.85541885270793,2.2094932418217987,32.14624779478045,42.47840788085046,1,2
60.642905965958995,2.9345293844820257,15.96299332527641,61.7342583479505,1,1
0.9197051616629648,1.256164990881388,20.518283339516074,56.07896380123638,0,0
10.147154286603211,2.4451524716678565,78.85518420082566,81.71161856264753,0,1
66.35017691080559,1.416686697252587,16.719585454726836,79.6342833455947,1,1
0.5061583846218687,2.634694281081943,2.8457391843922486,38.7099142783686,0,0
16.080805141749867,0.7058411156716489,62.93549426289384,35.75373841659939,0,0
54.87337893665861,2.853521295779983,97.598311939245,89.0300063097877,0,0
69.18951976926932,0.8125607835504631,33.12138146231214,64.80804528269235,1,1
65.19612595026005,1.1134174195466082,11.86557031962523,85.75706092336839,0,0
22.42693094605598,2.3173382554989854,57.03873253675308,33.779822836816074,0,0
71.2179221347536,1.3025143963831387,90.63542110956462,64.22351507390596,0,1
23.724908749680008,1.9029918549460505,78.40617798284788,65.06272344745537,0,1
32.539969815926774,1.4448058029943998,62.2515868412716,85.94563211523975,0,0
74.64914051180241,2.2786358238513893,31.50564966075994,36.34464988493099,1,2
64.96328990472146,0.8393275066321104,54.18801732762199,45.6289616389341,1,1
84.9223410494178,0.3636823642632556,9.124484130425536,56.42499040265585,1,1
65.76128923003434,1.0398023129245855,67.894542428067,86.27969590229624,0,0
56.830860333547164,1.5280642616316047,72.50960188976508,91.02741547958686,0,0
9.367476782809248,0.6704561461395,96.50316229099188,94.52710027358582,0,0
36.77158030594335,1.1934324110378882,26.039735874507166,92.3475766198039,0,0
26.520236768172545,1.3199524512219918,1.8456419043022643,30.386214129883037,0,0
24.398964337908357,0.3606971623271659,54.56084644271506,33.10104219450168,0,0
97.30105547524455,1.8332602949157726,70.67905043968145,39.59444324524326,0,1
39.30977246667604,2.676161598319605,79.0407475882988,52.676036290067756,0,1
89.20465551771133,0.6248801562685468,19.37389330248106,83.94467201415232,1,1
63.11386259972629,1.8738624375242392,26.175286903702364,88.02265269680623,0,0
79.48113035416485,2.0612697737503693,51.25909252672963,42.144236409147894,1,2
50.26370931051921,1.3741371051740072,33.060080997000185,70.27816985528106,1,1
57.69038846263591,2.1630732446199556,86.05114865874451,89.62852902924297,0,0
49.25176938188639,1.3500483217748336,47.37601537387203,60.142562835535855,1,1
19.52429877980445,1.6129844063368175,79.9578644102003,36.73033217693096,0,1
72.24521152615053,0.22058852475239554,58.06197604823537,59.75788725550062,1,1
28.07723624408558,2.136816319577129,77.3090141617112,54.42666864872372,0,1
2.431596643145384,2.0517595010452285,33.267298653032384,67.54776974429046,0,0
64.54722959071678,0.30752245651376475,83.14166219303112,58.512814486461735,0,1
17.711067940704893,1.2311003007063726,27.457231555102158,31.127485245491666,0,0
94.04585843529144,2.9412891542166686,54.60988080032908,94.60985267188862,0,0
95.39285770025873,1.3780623751921268,21.400711317387422,65.3301154524871,1,1
91.48643902204485,1.6054471343691568,47.55265216261934,60.78599910649962,1,2
37.01587002554444,2.747804442847212,31.817520950870314,92.05012914776351,0,0
1.5456616528867428,2.208333252424118,26.670343063721425,40.130923893160016,0,0
92.83185625877253,1.829796367147826,96.69850180280375,42.300444165441135,0,1
42.81841483173143,2.433853107755003,16.00741054867306,82.52095868908093,1,1
96.66548190436696,2.620225546076725,78.73258374573953,46.95402020162557,0,1
96.36199770892529,1.479286600864347,98.4164959483215,81.94976190894926,0,1
85.300945546736,1.530303421809139,1.990148374007783,47.649676389052665,1,2
29.444889206958567,1.2809426198251401,69.90274140420951,32.157195964625096,0,0
38.50977286019253,2.9067771920516896,25.291180555628713,63.60595705263654,0,0
85.11366715168569,2.1520655120129812,4.0487824328304445,42.78461821824599,1,2
31.692200515627768,0.4330245853826024,40.28895789566308,79.26000904061061,0,0
16.94927466860925,2.616286945276452,93.5217810170875,71.67797616008963,0,1
55.68012624583501,1.5455678343415504,1.1765094366997686,90.03417341856465,0,0
93.6154774160781,0.3925109379829649,58.788569192978166,80.89424322227283,1,1
69.6029796674973,1.7392083144572708,50.13964785953243,41.750437064647244,1,1
57.0061170089365,1.3680599811319656,87.33841643710475,82.01028538321177,0,1
9.717649377076853,2.6576983336153495,8.400171452062565,71.7129079129115,0,0
61.500722669916975,0.7711848901062845,68.15260298866504,73.48185671444062,1,1
99.00538501042632,2.514100906578112,68.01096984332773,84.09708758805967,1,2
14.008401523652402,1.7615283353192674,66.90800168622832,67.29856449728112,0,0
51.832965236373674,0.35290884899771335,94.2334494935037,60.29022843294584,0,1
87.73730719279554,2.921166843711357,82.30875290068805,71.38166729831732,0,1
74.07686177542044,1.6353226834889596,4.197272624350601,49.36723288229334,1,2
69.7015740995268,1.014455191848431,47.108285070451316,41.868813520661455,1,1
70.24840839871092,1.5143391575699225,39.79530562013335,70.07820947463102,1,2
35.94911512197552,2.6020017938489692,31.014722109080207,45.20014399055605,0,0
29.359184426449335,1.0537287482781779,45.13367251540973,35.19448210752944,0,0
80.93611554785136,0.7394939101627609,38.41941849259774,30.036021998041505,1,1
81.01133946791808,0.561399491406468,43.23338998786653,69.54076109100436,1,1
86.70723185801037,1.0340063154925914,97.92618656086425,53.53967092621539,0,1
91.32405525564712,2.384134643712122,8.863297474958076,78.90021309377464,1,2
51.13423988609378,1.5205538225467325,92.22308698387297,54.38646589035166,0,1
50.15162946871996,0.836948490341912,48.02367134710267,61.59022413548473,1,1
79.82951789667752,0.6653179989072977,62.374224549954114,56.46052323300002,1,1
64.99639307777652,1.1316425342290615,83.01829666176938,72.2873614221075,0,1
70.19668772577033,2.8317882440799846,36.046302914925555,53.149045530972934,1,2
79.57926694361011,1.1604747952520682,43.04219080879669,92.64489724625008,0,0
89.00053418175663,2.966747412672979,40.95184802787139,90.84955412890446,0,0
33.79951568515358,1.5586452761429972,37.47310225357599,85.12181367272328,0,0
37.5582952639944,0.7016589712124224,92.5529321646895,89.81951758722863,0,0
9.3981939840869,2.6951922570218265,82.8929891193012,59.194079749860414,0,1
57.8280140996174,1.488995044777515,10.89999898629761,64.86797579131698,1,1
3.5942273796742086,2.1870797618126683,10.812335247709603,78.2360185162859,0,0
46.55980181324602,2.954392432985625,42.78695148529912,75.24948512100516,1,1
54.26446347075766,0.3404909808959272,9.865737673280906,87.89410871435561,0,0
28.65412521282844,0.47074476740518795,61.909309527111965,76.56151677168519,0,0
59.08332605690107,2.217278876095717,14.36916072617339,94.86250603484993,0,0
3.050024993904943,0.9891100092273215,52.2373263966801,52.65287698905342,0,0
3.7348188749214417,0.7160439114602775,0.7219947003717753,84.14485324556216,0,0
82.26005606596583,0.3102132634952426,31.659634841264673,75.34626348412317,1,1
36.019064141126286,0.2611707935613651,67.71907236726554,74.94011893897621,0,0
12.706051265188478,2.3685596887354143,48.40389402278484,51.17931366492493,0,0
52.224326005480435,0.5764135966347399,97.82694859989881,81.06411650749646,0,1
76.99935530986109,1.5096177247192224,87.41037960662108,88.52444145259395,0,0
21.582102749684317,1.8965110825025524,35.90707790431512,44.20564999883659,0,0
62.28904758190003,1.3993850415927693,4.5486541472274595,70.65729441258577,1,1
8.5347464993768,0.2758986265414527,84.56263001150188,55.48876389168039,0,1
5.16817211686077,2.393804207246145,91.12343103146713,94.320627754167,0,0
53.1354631568148,0.22943702871662977,82.06273934190368,61.1241330290593,0,1
54.06351216101065,2.3332917042569554,12.794994091976486,44.84081129680128,1,1
63.742990149820656,2.7012525826067435,99.79151344122877,54.820745639419115,0,1
72.60913337226616,1.4119517789600822,25.85842215527738,72.4994953380807,1,1
97.58520794625346,1.699518924673835,72.42049128083701,34.945809137722456,0,1
51.630034830119534,1.5355534993294304,90.80348763357216,69.23412481438044,0,1
32.2956472941246,1.2897841321456285,23.568711433070945,90.52960934662838,0,0
79.51861947687037,2.684788699037009,90.8258554677066,85.27358119776028,0,0
27.083225126207424,2.7030138298759736,30.948157919486697,34.39877988276892,0,0
43.89714207056361,1.1402858209962967,97.64132223840562,94.57034211803943,0,0
7.845638134226595,1.9221953112411543,28.12600203804746,75.41725004075215,0,0
2.535074341545751,2.7953411740084197,95.34358247578352,40.54825358041154,0,1
96.26484146779251,2.8937637970357843,5.3544650892674905,30.807045796012527,1,2
83.59801205122058,1.6250853131817329,70.9272011669813,41.133371358989834,0,1
69.59742060936979,1.467909454796115,53.21111338370037,84.481434844573,1,1
40.89529444142699,0.9803440845998721,47.78770771227306,31.406556121435642,1,1
17.329432007084577,2.884841244933148,22.349431425583997,45.15457473517563,0,0
15.643704267108605,0.5998800525240287,70.5595789776492,79.2248636967669,0,1
25.024289816459532,1.8235228129336298,19.08094914463071,68.09718483337878,0,0
54.92266647061205,0.9911407490521889,55.284179598476825,80.87782117341247,1,1
71.45959227000624,0.9812232129738305,25.32453630402508,78.49978274874121,1,1
66.01973767177313,1.3339120446533275,95.56213797813561,33.289090162917304,0,1
27.993389694594285,2.9966202202838326,2.8631193835652824,88.01324224111985,0,0
95.48652806631941,0.3539056591515018,19.972828011123656,44.75706922834746,1,1
73.78969166957685,1.8199170909698879,24.231060638744772,65.97050861493464,1,2
55.43540525114007,0.4312020424987761,41.406782576781644,71.87873017430562,1,1
61.17207462343522,0.6326583239734531,23.273024187005355,40.9608337075312,1,1
41.96000624277899,1.4307762369641162,49.134909026878525,93.45503168556334,0,0
24.773098950115745,1.6292883677700356,87.2465523258539,61.73013714567509,0,1
35.597267865126156,0.9246187434206672,71.20634214091707,33.746775213830574,0,1
75.78461104643691,1.0860799664483654,57.99619805351111,90.92203291055962,0,0
1.4393488629755868,0.4435076567166125,8.900317798267965,68.10740980756242,0,0
11.607264050691624,1.0490153947639014,69.39921083892756,75.44755786878946,0,0
4.600264202175275,2.9063636302655236,16.641428431093985,64.13642634572457,0,0
4.072880231897013,2.8451806686829486,78.63673859616979,84.25796706050289,0,1
85.54605840110072,1.137659212383558,25.00567585101532,32.15367504255871,1,1
70.36578593800236,1.7983910215805323,41.70487283209009,47.44459374301461,1,2
47.41738290873252,2.746867095110644,35.04702023179279,60.527143166174994,1,1
9.783416065100148,0.2173147033945107,85.88139146748568,34.979235060391154,0,1
49.16158751168324,2.469913996945257,12.654445871340814,75.88393350623278,1,1
47.34717707805657,2.855434747808973,56.56448823847886,55.58812191361665,1,1
17.320186991001517,0.45571205613395976,14.206160944306223,47.72341936742936,0,0
43.385164923797305,0.6520535208921789,70.47958361321867,30.2196250425468,0,1
39.85047343973734,2.8900896477597953,90.50781277944812,76.78897026374699,0,1
61.585009805221645,1.7051124021929696,43.46076538672534,84.19760507673601,1,1
63.50936508676438,0.23975057652082638,48.80922602649759,55.677634819297396,1,1
4.530400977204452,0.9213695965378816,92.74228364827623,66.67416850716876,0,1
37.46126146264712,1.4598422879528068,52.09913886493571,44.7996306854239,0,0
62.58599157142364,2.1401449508693493,48.75984380495609,70.44284700820864,1,1
50.31362585800877,2.2528490587830388,57.83291027043042,30.788934790488035,1,1
85.64898411883223,2.987180236191277,68.9229736362952,61.7618533114193,1,2
65.8693631618945,1.0050313582745252,10.688337508703139,71.873356319645,1,1
16.29344270814297,1.7070162852317305,82.1110527741516,89.68246525993271,0,0
7.056874740042984,1.6933059340068939,43.55050274532593,54.78682811294848,0,0
64.24192782063156,1.3358067264522648,7.234850989748553,79.73736319376694,1,1
2.6511310541621813,0.6736533027587766,78.61826691982131,68.84965694632754,0,1
58.57755812734633,2.936878376914759,37.69499716862721,90.25578734013024,0,0
94.02302414249576,2.589288122666441,10.036749509505395,55.89454891786299,1,2
57.5474177875879,1.5953324792238641,63.377903954325056,50.74119709174422,1,1
38.816992620652194,1.8890871835152834,88.01313534336417,87.66422991511934,0,0
64.32882184423532,0.8363309499670544,88.77535094139863,33.20088609153879,0,1
45.825289049151664,1.7226037970968913,95.76634748089732,38.86505054068899,0,1
54.56167893159349,2.1459163727401322,86.7705459766688,35.35628824796289,0,1
94.14648087765252,1.6424676794824484,0.2140919345475223,84.80214717746617,1,2
38.610263780077425,2.9727984776378356,38.02411664133902,30.68948251907076,0,0
96.11905638239142,1.9117566374936332,81.85425799055031,86.00771510730813,0,0
90.53506419560637,1.2387263952580732,36.62530059984742,59.33240669913234,1,1
19.579113478929642,2.362025677324347,60.15485063797061,30.261643125508098,0,0
6.9361300875165455,0.6772950324285978,60.6316947374532,56.10693651878272,0,0
10.077800137742665,1.2766442783775462,36.502530403882304,42.14205466792731,0,0
1.8221825651549728,1.1714850610572403,90.44739272812876,70.5860316856906,0,1
9.44429607559284,1.4090598663017762,50.32283453861176,74.15832134490702,0,0
68.30067734163569,2.3889835126004337,46.47842059375008,61.68929207632499,1,1
7.118864846022898,1.5556844900575408,99.75137456618958,32.63376915357855,0,1
31.89756302937613,2.4232404607446956,49.35003640726167,72.64837228386813,0,0
84.48753109694546,1.8141689287916243,17.839825192858104,84.73252093435889,1,2
2.3271935735825866,1.157794417041155,51.306942286343805,76.8210780262161,0,0
